[10/12/2021 20:30:23] !guildpoints
[10/12/2021 21:36:39] !rank
[10/12/2021 21:36:44] !rank level
[10/12/2021 21:44:47] !emotespells on
[10/12/2021 22:12:35] !guildpoints
[11/12/2021 8:26:56] 
[11/12/2021 8:26:58] 
[11/12/2021 8:27:0] 
[11/12/2021 8:27:3] 
[11/12/2021 8:27:5] 
[11/12/2021 8:27:7] 
[11/12/2021 8:27:13] 
[11/12/2021 8:27:15] 
[11/12/2021 8:27:18] 
[11/12/2021 8:27:25] 
[11/12/2021 8:27:27] 
[11/12/2021 8:27:29] 
[11/12/2021 8:27:32] 
[11/12/2021 8:27:34] 
[11/12/2021 8:27:37] 
[11/12/2021 8:27:39] 
[11/12/2021 8:27:49] 
[11/12/2021 8:27:57] 
[11/12/2021 8:28:0] 
[11/12/2021 8:28:2] 
[11/12/2021 8:28:6] 
[11/12/2021 8:28:9] 
[11/12/2021 8:28:11] 
[11/12/2021 8:28:13] 
[11/12/2021 8:28:22] 
[11/12/2021 8:28:24] 
[11/12/2021 8:28:26] 
[11/12/2021 8:28:28] 
[11/12/2021 8:28:30] 
[11/12/2021 8:28:48] 
[11/12/2021 8:28:50] 
[11/12/2021 8:28:53] 
[11/12/2021 8:28:58] 
[11/12/2021 8:29:0] 
[11/12/2021 8:29:2] 
[11/12/2021 8:29:5] 
[11/12/2021 8:29:7] 
[11/12/2021 8:29:10] 
[11/12/2021 8:29:12] 
[11/12/2021 8:29:14] 
[11/12/2021 8:29:16] 
[11/12/2021 8:29:18] 
[11/12/2021 8:29:21] 
[11/12/2021 8:29:28] 
[11/12/2021 8:29:30] 
[11/12/2021 8:29:32] 
[11/12/2021 8:29:34] 
[11/12/2021 8:29:36] 
[11/12/2021 8:29:43] 
[11/12/2021 8:29:45] 
[11/12/2021 8:29:47] 
[11/12/2021 8:29:50] 
[11/12/2021 8:29:52] 
[11/12/2021 8:29:54] 
[11/12/2021 8:29:56] 
[11/12/2021 8:30:0] 
[11/12/2021 8:30:4] 
[11/12/2021 8:30:12] 
[11/12/2021 8:30:14] 
[11/12/2021 8:30:20] 
[11/12/2021 8:30:22] 
[11/12/2021 8:30:25] 
[11/12/2021 8:30:33] 
[11/12/2021 8:30:35] 
[11/12/2021 8:30:37] 
[11/12/2021 8:30:42] 
[11/12/2021 8:30:45] 
[11/12/2021 8:30:51] 
[11/12/2021 8:30:54] 
[11/12/2021 8:30:56] 
[11/12/2021 8:31:3] 
[11/12/2021 8:31:6] 
[11/12/2021 8:31:8] 
[11/12/2021 8:31:10] 
[11/12/2021 8:31:12] 
[11/12/2021 8:31:25] 
[11/12/2021 8:31:27] 
[11/12/2021 8:31:30] 
[11/12/2021 8:31:32] 
[11/12/2021 8:31:34] 
[11/12/2021 8:31:39] 
[11/12/2021 8:31:41] 
[11/12/2021 8:31:44] 
[11/12/2021 8:31:47] 
[11/12/2021 8:31:51] 
[11/12/2021 8:31:53] 
[11/12/2021 8:31:55] 
[11/12/2021 8:31:57] 
[11/12/2021 8:31:59] 
[11/12/2021 8:32:1] 
[11/12/2021 8:32:4] 
[11/12/2021 8:32:6] 
[11/12/2021 8:32:17] 
[11/12/2021 8:32:19] 
[11/12/2021 8:32:27] 
[11/12/2021 8:32:29] 
[11/12/2021 8:32:37] 
[11/12/2021 8:32:39] 
[11/12/2021 8:32:41] 
[11/12/2021 8:32:43] 
[11/12/2021 8:32:46] 
[11/12/2021 8:32:48] 
[11/12/2021 8:32:50] 
[11/12/2021 8:32:54] 
[11/12/2021 8:32:56] 
[11/12/2021 8:33:11] 
[11/12/2021 8:33:14] 
[11/12/2021 8:33:16] 
[11/12/2021 8:33:18] 
[11/12/2021 8:33:20] 
[11/12/2021 8:33:29] 
[11/12/2021 8:33:31] 
[11/12/2021 8:34:45] 
[11/12/2021 8:34:47] 
[11/12/2021 8:34:49] 
[11/12/2021 8:34:52] 
[11/12/2021 8:34:54] 
[11/12/2021 8:34:56] 
[11/12/2021 8:34:58] 
[11/12/2021 8:35:0] 
[11/12/2021 8:35:4] 
[11/12/2021 8:35:6] 
[11/12/2021 8:35:16] 
[11/12/2021 8:35:18] 
[11/12/2021 8:35:20] 
[11/12/2021 8:35:22] 
[11/12/2021 8:35:24] 
[11/12/2021 8:35:27] 
[11/12/2021 8:35:48] 
[11/12/2021 8:35:50] 
[11/12/2021 8:35:52] 
[11/12/2021 8:35:54] 
[11/12/2021 8:35:56] 
[11/12/2021 8:36:9] 
[11/12/2021 8:36:11] 
[11/12/2021 8:36:21] 
[11/12/2021 8:36:23] 
[11/12/2021 8:36:25] 
[11/12/2021 8:36:33] 
[11/12/2021 8:36:35] 
[11/12/2021 8:36:37] 
[11/12/2021 8:36:57] 
[11/12/2021 8:36:59] 
[11/12/2021 8:37:1] 
[11/12/2021 8:37:3] 
[11/12/2021 8:37:5] 
[11/12/2021 8:37:8] 
[11/12/2021 8:37:10] 
[11/12/2021 8:37:16] 
[11/12/2021 8:37:18] 
[11/12/2021 8:37:20] 
[11/12/2021 8:37:22] 
[11/12/2021 8:37:24] 
[11/12/2021 8:37:30] 
[11/12/2021 8:37:32] 
[11/12/2021 8:37:35] 
[11/12/2021 8:37:37] 
[11/12/2021 8:37:39] 
[11/12/2021 8:37:41] 
[11/12/2021 8:37:44] 
[11/12/2021 8:37:46] 
[11/12/2021 8:37:48] 
[11/12/2021 8:37:50] 
[11/12/2021 8:37:56] 
[11/12/2021 8:37:59] 
[11/12/2021 8:38:12] 
[11/12/2021 8:38:14] 
[11/12/2021 8:38:16] 
[11/12/2021 8:38:18] 
[11/12/2021 8:38:20] 
[11/12/2021 8:38:34] 
[11/12/2021 8:38:37] 
[11/12/2021 8:38:46] 
[11/12/2021 8:38:48] 
[11/12/2021 8:38:50] 
[11/12/2021 8:38:52] 
[11/12/2021 8:38:55] 
[11/12/2021 8:39:0] 
[11/12/2021 8:39:2] 
[11/12/2021 8:39:4] 
[11/12/2021 8:39:7] 
[11/12/2021 8:39:9] 
[11/12/2021 8:39:17] 
[11/12/2021 8:39:19] 
[11/12/2021 8:39:21] 
[11/12/2021 8:39:23] 
[11/12/2021 8:39:26] 
[11/12/2021 8:39:28] 
[11/12/2021 8:39:30] 
[11/12/2021 8:39:32] 
[11/12/2021 8:39:39] 
[11/12/2021 8:39:42] 
[11/12/2021 8:39:44] 
[11/12/2021 8:39:46] 
[11/12/2021 8:39:48] 
[11/12/2021 8:39:50] 
[11/12/2021 8:39:54] 
[11/12/2021 8:39:56] 
[11/12/2021 8:39:59] 
[11/12/2021 8:40:1] 
[11/12/2021 8:40:8] 
[11/12/2021 8:40:10] 
[11/12/2021 8:40:13] 
[11/12/2021 8:40:23] 
[11/12/2021 8:40:25] 
[11/12/2021 8:40:27] 
[11/12/2021 8:40:31] 
[11/12/2021 8:40:50] 
[11/12/2021 8:40:52] 
[11/12/2021 8:40:54] 
[11/12/2021 8:40:56] 
[11/12/2021 8:40:58] 
[11/12/2021 8:41:3] 
[11/12/2021 8:41:5] 
[11/12/2021 8:41:7] 
[11/12/2021 8:41:9] 
[11/12/2021 8:41:15] 
[11/12/2021 8:41:18] 
[11/12/2021 8:41:28] 
[11/12/2021 8:41:30] 
[11/12/2021 8:41:32] 
[11/12/2021 8:41:40] 
[11/12/2021 8:41:42] 
[11/12/2021 8:41:44] 
[11/12/2021 8:41:46] 
[11/12/2021 8:41:49] 
[11/12/2021 8:41:59] 
[11/12/2021 8:42:1] 
[11/12/2021 8:42:4] 
[11/12/2021 8:42:6] 
[11/12/2021 8:42:8] 
[11/12/2021 8:42:10] 
[11/12/2021 8:42:12] 
[11/12/2021 8:42:15] 
[11/12/2021 8:42:17] 
[11/12/2021 8:42:20] 
[11/12/2021 8:42:22] 
[11/12/2021 8:42:24] 
[11/12/2021 8:42:30] 
[11/12/2021 8:42:32] 
[11/12/2021 8:42:35] 
[11/12/2021 8:42:37] 
[11/12/2021 8:42:39] 
[11/12/2021 8:42:41] 
[11/12/2021 8:42:43] 
[11/12/2021 8:42:45] 
[11/12/2021 8:42:47] 
[11/12/2021 8:42:50] 
[11/12/2021 8:42:57] 
[11/12/2021 8:42:59] 
[11/12/2021 8:43:2] 
[11/12/2021 8:43:4] 
[11/12/2021 8:43:6] 
[11/12/2021 8:43:19] 
[11/12/2021 8:43:21] 
[11/12/2021 8:43:27] 
[11/12/2021 8:43:29] 
[11/12/2021 8:43:31] 
[11/12/2021 8:43:45] 
[11/12/2021 8:43:48] 
[11/12/2021 8:43:50] 
[11/12/2021 8:43:53] 
[11/12/2021 8:43:55] 
[11/12/2021 8:44:13] 
[11/12/2021 8:44:15] 
[11/12/2021 8:44:19] 
[11/12/2021 8:44:21] 
[11/12/2021 8:44:23] 
[11/12/2021 8:44:25] 
[11/12/2021 8:44:33] 
[11/12/2021 8:44:36] 
[11/12/2021 8:44:38] 
[11/12/2021 8:44:40] 
[11/12/2021 8:44:42] 
[11/12/2021 8:44:44] 
[11/12/2021 8:44:47] 
[11/12/2021 8:44:49] 
[11/12/2021 8:44:54] 
[11/12/2021 8:44:56] 
[11/12/2021 8:44:58] 
[11/12/2021 8:45:0] 
[11/12/2021 8:45:2] 
[11/12/2021 8:45:5] 
[11/12/2021 8:45:7] 
[11/12/2021 8:45:25] 
[11/12/2021 8:45:27] 
[11/12/2021 8:45:29] 
[11/12/2021 8:45:37] 
[11/12/2021 8:45:39] 
[11/12/2021 8:45:41] 
[11/12/2021 8:45:45] 
[11/12/2021 8:45:47] 
[11/12/2021 8:45:57] 
[11/12/2021 8:46:0] 
[11/12/2021 8:46:2] 
[11/12/2021 8:46:7] 
[11/12/2021 8:46:19] 
[11/12/2021 8:46:23] 
[11/12/2021 8:46:25] 
[11/12/2021 8:46:30] 
[11/12/2021 8:46:41] 
[11/12/2021 8:46:44] 
[11/12/2021 8:46:48] 
[11/12/2021 8:46:50] 
[11/12/2021 8:46:53] 
[11/12/2021 8:46:55] 
[11/12/2021 8:46:57] 
[11/12/2021 8:46:59] 
[11/12/2021 8:47:1] 
[11/12/2021 8:47:9] 
[11/12/2021 8:47:11] 
[11/12/2021 8:47:13] 
[11/12/2021 8:47:15] 
[11/12/2021 8:47:18] 
[11/12/2021 8:47:24] 
[11/12/2021 8:47:26] 
[11/12/2021 8:47:29] 
[11/12/2021 8:47:31] 
[11/12/2021 8:47:34] 
[11/12/2021 8:47:37] 
[11/12/2021 8:47:39] 
[11/12/2021 8:47:41] 
[11/12/2021 8:47:43] 
[11/12/2021 8:47:45] 
[11/12/2021 8:47:47] 
[11/12/2021 8:47:50] 
[11/12/2021 8:47:52] 
[11/12/2021 8:47:59] 
[11/12/2021 8:48:1] 
[11/12/2021 8:48:3] 
[11/12/2021 8:48:5] 
[11/12/2021 8:48:9] 
[11/12/2021 8:48:11] 
[11/12/2021 8:48:15] 
[11/12/2021 8:48:17] 
[11/12/2021 8:48:19] 
[11/12/2021 8:48:25] 
[11/12/2021 8:48:30] 
[11/12/2021 8:48:32] 
[11/12/2021 8:48:34] 
[11/12/2021 8:48:40] 
[11/12/2021 8:48:42] 
[11/12/2021 8:48:44] 
[11/12/2021 8:48:46] 
[11/12/2021 8:48:48] 
[11/12/2021 8:49:3] 
[11/12/2021 8:49:5] 
[11/12/2021 8:49:8] 
[11/12/2021 8:49:12] 
[11/12/2021 8:49:14] 
[11/12/2021 8:49:17] 
[11/12/2021 8:49:30] 
[11/12/2021 8:49:33] 
[11/12/2021 8:49:35] 
[11/12/2021 8:49:37] 
[11/12/2021 8:49:39] 
[11/12/2021 8:49:45] 
[11/12/2021 8:49:47] 
[11/12/2021 8:49:56] 
[11/12/2021 8:49:59] 
[11/12/2021 8:50:1] 
[11/12/2021 8:50:3] 
[11/12/2021 8:50:6] 
[11/12/2021 8:50:8] 
[11/12/2021 8:50:10] 
[11/12/2021 8:50:12] 
[11/12/2021 8:50:14] 
[11/12/2021 8:50:21] 
[11/12/2021 8:50:24] 
[11/12/2021 8:50:26] 
[11/12/2021 8:50:28] 
[11/12/2021 8:50:30] 
[11/12/2021 8:50:32] 
[11/12/2021 8:50:35] 
[11/12/2021 8:50:37] 
[11/12/2021 8:50:39] 
[11/12/2021 8:50:41] 
[11/12/2021 8:50:43] 
[11/12/2021 8:50:48] 
[11/12/2021 8:50:50] 
[11/12/2021 8:50:52] 
[11/12/2021 8:50:55] 
[11/12/2021 8:50:57] 
[11/12/2021 8:51:0] 
[11/12/2021 8:51:2] 
[11/12/2021 8:51:5] 
[11/12/2021 8:51:30] 
[11/12/2021 8:51:32] 
[11/12/2021 8:51:46] 
[11/12/2021 8:51:48] 
[11/12/2021 8:51:50] 
[11/12/2021 8:51:53] 
[11/12/2021 8:51:55] 
[11/12/2021 8:51:57] 
[11/12/2021 8:51:59] 
[11/12/2021 8:52:1] 
[11/12/2021 8:52:7] 
[11/12/2021 8:52:9] 
[11/12/2021 8:52:13] 
[11/12/2021 8:52:15] 
[11/12/2021 8:52:17] 
[11/12/2021 8:52:19] 
[11/12/2021 8:52:21] 
[11/12/2021 8:52:26] 
[11/12/2021 8:52:29] 
[11/12/2021 8:52:32] 
[11/12/2021 8:52:34] 
[11/12/2021 8:52:36] 
[11/12/2021 8:52:38] 
[11/12/2021 8:52:40] 
[11/12/2021 8:52:46] 
[11/12/2021 8:52:50] 
[11/12/2021 8:52:52] 
[11/12/2021 8:52:55] 
[11/12/2021 8:52:57] 
[11/12/2021 8:52:59] 
[11/12/2021 8:53:1] 
[11/12/2021 8:53:3] 
[11/12/2021 8:53:5] 
[11/12/2021 8:53:7] 
[11/12/2021 8:53:15] 
[11/12/2021 8:53:28] 
[11/12/2021 8:53:30] 
[11/12/2021 8:53:34] 
[11/12/2021 8:53:36] 
[11/12/2021 8:53:55] 
[11/12/2021 8:53:57] 
[11/12/2021 8:54:0] 
[11/12/2021 8:54:2] 
[11/12/2021 8:54:5] 
[11/12/2021 8:54:7] 
[11/12/2021 8:54:14] 
[11/12/2021 8:54:19] 
[11/12/2021 8:54:21] 
[11/12/2021 8:54:24] 
[11/12/2021 8:54:26] 
[11/12/2021 8:54:28] 
[11/12/2021 8:54:36] 
[11/12/2021 8:54:38] 
[11/12/2021 8:54:41] 
[11/12/2021 8:54:43] 
[11/12/2021 8:54:56] 
[11/12/2021 8:54:58] 
[11/12/2021 8:55:1] 
[11/12/2021 8:55:3] 
[11/12/2021 8:55:6] 
[11/12/2021 8:55:30] 
[11/12/2021 8:55:33] 
[11/12/2021 8:55:51] 
[11/12/2021 8:55:53] 
[11/12/2021 8:55:55] 
[11/12/2021 8:56:0] 
[11/12/2021 8:56:2] 
[11/12/2021 8:56:7] 
[11/12/2021 8:56:9] 
[11/12/2021 8:56:12] 
[11/12/2021 8:56:14] 
[11/12/2021 8:56:16] 
[11/12/2021 8:56:30] 
[11/12/2021 8:56:32] 
[11/12/2021 8:56:35] 
[11/12/2021 8:56:37] 
[11/12/2021 8:56:39] 
[11/12/2021 8:56:42] 
[11/12/2021 8:56:44] 
[11/12/2021 8:56:46] 
[11/12/2021 8:56:49] 
[11/12/2021 8:56:51] 
[11/12/2021 8:56:56] 
[11/12/2021 8:56:58] 
[11/12/2021 8:57:1] 
[11/12/2021 8:57:4] 
[11/12/2021 8:57:7] 
[11/12/2021 8:57:9] 
[11/12/2021 8:57:13] 
[11/12/2021 8:57:16] 
[11/12/2021 8:57:19] 
[11/12/2021 8:57:21] 
[11/12/2021 8:57:23] 
[11/12/2021 8:57:25] 
[11/12/2021 8:57:28] 
[11/12/2021 8:57:36] 
[11/12/2021 8:57:38] 
[11/12/2021 8:57:40] 
[11/12/2021 8:57:42] 
[11/12/2021 8:57:45] 
[11/12/2021 8:57:56] 
[11/12/2021 8:57:58] 
[11/12/2021 8:58:1] 
[11/12/2021 8:58:3] 
[11/12/2021 8:58:5] 
[11/12/2021 8:58:14] 
[11/12/2021 8:58:16] 
[11/12/2021 8:58:18] 
[11/12/2021 8:58:20] 
[11/12/2021 8:58:45] 
[11/12/2021 8:58:57] 
[11/12/2021 8:58:59] 
[11/12/2021 8:59:4] 
[11/12/2021 8:59:6] 
[11/12/2021 8:59:8] 
[11/12/2021 8:59:24] 
[11/12/2021 8:59:27] 
[11/12/2021 8:59:29] 
[11/12/2021 8:59:31] 
[11/12/2021 8:59:33] 
[11/12/2021 8:59:40] 
[11/12/2021 8:59:43] 
[11/12/2021 8:59:45] 
[11/12/2021 8:59:47] 
[11/12/2021 8:59:49] 
[11/12/2021 8:59:52] 
[11/12/2021 8:59:54] 
[11/12/2021 8:59:56] 
[11/12/2021 8:59:58] 
[11/12/2021 9:0:1] 
[11/12/2021 9:0:7] 
[11/12/2021 9:0:9] 
[11/12/2021 9:0:11] 
[11/12/2021 9:0:13] 
[11/12/2021 9:0:16] 
[11/12/2021 9:0:18] 
[11/12/2021 9:0:20] 
[11/12/2021 9:0:27] 
[11/12/2021 9:0:30] 
[11/12/2021 9:0:32] 
[11/12/2021 9:0:36] 
[11/12/2021 9:0:38] 
[11/12/2021 9:0:41] 
[11/12/2021 9:0:43] 
[11/12/2021 9:0:45] 
[11/12/2021 9:0:48] 
[11/12/2021 9:0:50] 
[11/12/2021 9:0:52] 
[11/12/2021 9:0:55] 
[11/12/2021 9:0:57] 
[11/12/2021 9:1:5] 
[11/12/2021 9:1:7] 
[11/12/2021 9:1:9] 
[11/12/2021 9:1:11] 
[11/12/2021 9:1:13] 
[11/12/2021 9:1:15] 
[11/12/2021 9:1:21] 
[11/12/2021 9:1:40] 
[11/12/2021 9:1:42] 
[11/12/2021 9:1:44] 
[11/12/2021 9:1:51] 
[11/12/2021 9:1:53] 
[11/12/2021 9:1:55] 
[11/12/2021 9:1:57] 
[11/12/2021 9:1:59] 
[11/12/2021 9:2:2] 
[11/12/2021 9:2:4] 
[11/12/2021 9:2:13] 
[11/12/2021 9:2:15] 
[11/12/2021 9:2:17] 
[11/12/2021 9:2:19] 
[11/12/2021 9:2:21] 
[11/12/2021 9:2:23] 
[11/12/2021 9:2:26] 
[11/12/2021 9:2:33] 
[11/12/2021 9:2:36] 
[11/12/2021 9:2:38] 
[11/12/2021 9:2:40] 
[11/12/2021 9:2:42] 
[11/12/2021 9:2:44] 
[11/12/2021 9:2:47] 
[11/12/2021 9:2:49] 
[11/12/2021 9:2:51] 
[11/12/2021 9:2:53] 
[11/12/2021 9:2:55] 
[11/12/2021 9:2:57] 
[11/12/2021 9:3:5] 
[11/12/2021 9:3:7] 
[11/12/2021 9:3:10] 
[11/12/2021 9:3:12] 
[11/12/2021 9:3:14] 
[11/12/2021 9:3:16] 
[11/12/2021 9:3:18] 
[11/12/2021 9:3:25] 
[11/12/2021 9:3:27] 
[11/12/2021 9:3:29] 
[11/12/2021 9:3:31] 
[11/12/2021 9:3:33] 
[11/12/2021 9:3:37] 
[11/12/2021 9:3:39] 
[11/12/2021 9:3:41] 
[11/12/2021 9:3:46] 
[11/12/2021 9:3:48] 
[11/12/2021 9:4:7] 
[11/12/2021 9:4:9] 
[11/12/2021 9:4:11] 
[11/12/2021 9:4:14] 
[11/12/2021 9:4:16] 
[11/12/2021 9:4:22] 
[11/12/2021 9:4:24] 
[11/12/2021 9:4:32] 
[11/12/2021 9:4:35] 
[11/12/2021 9:4:37] 
[11/12/2021 9:4:39] 
[11/12/2021 9:4:42] 
[11/12/2021 9:4:44] 
[11/12/2021 9:4:51] 
[11/12/2021 9:4:53] 
[11/12/2021 9:4:55] 
[11/12/2021 9:4:57] 
[11/12/2021 9:4:59] 
[11/12/2021 9:5:1] 
[11/12/2021 9:5:7] 
[11/12/2021 9:5:9] 
[11/12/2021 9:5:22] 
[11/12/2021 9:5:24] 
[11/12/2021 9:5:26] 
[11/12/2021 9:5:28] 
[11/12/2021 9:5:31] 
[11/12/2021 9:5:33] 
[11/12/2021 9:5:35] 
[11/12/2021 9:6:5] 
[11/12/2021 9:6:7] 
[11/12/2021 9:6:10] 
[11/12/2021 9:6:12] 
[11/12/2021 9:6:14] 
[11/12/2021 9:6:16] 
[11/12/2021 9:6:19] 
[11/12/2021 9:6:21] 
[11/12/2021 9:6:28] 
[11/12/2021 9:6:30] 
[11/12/2021 9:6:40] 
[11/12/2021 9:6:42] 
[11/12/2021 9:6:45] 
[11/12/2021 9:6:48] 
[11/12/2021 9:6:50] 
[11/12/2021 9:6:57] 
[11/12/2021 9:6:59] 
[11/12/2021 9:7:7] 
[11/12/2021 9:7:9] 
[11/12/2021 9:7:12] 
[11/12/2021 9:7:14] 
[11/12/2021 9:7:16] 
[11/12/2021 9:7:18] 
[11/12/2021 9:7:20] 
[11/12/2021 9:7:40] 
[11/12/2021 9:7:45] 
[11/12/2021 9:7:47] 
[11/12/2021 9:7:49] 
[11/12/2021 9:7:51] 
[11/12/2021 9:7:53] 
[11/12/2021 9:7:55] 
[11/12/2021 9:8:3] 
[11/12/2021 9:8:5] 
[11/12/2021 9:8:10] 
[11/12/2021 9:8:12] 
[11/12/2021 9:8:14] 
[11/12/2021 9:8:16] 
[11/12/2021 9:8:18] 
[11/12/2021 9:8:20] 
[11/12/2021 9:8:22] 
[11/12/2021 9:8:28] 
[11/12/2021 9:8:30] 
[11/12/2021 9:8:36] 
[11/12/2021 9:8:38] 
[11/12/2021 9:8:48] 
[11/12/2021 9:8:53] 
[11/12/2021 9:8:55] 
[11/12/2021 9:8:59] 
[11/12/2021 9:9:1] 
[11/12/2021 9:9:4] 
[11/12/2021 9:9:6] 
[11/12/2021 9:9:8] 
[11/12/2021 9:9:11] 
[11/12/2021 9:9:13] 
[11/12/2021 9:9:59] 
[11/12/2021 9:10:1] 
[11/12/2021 9:10:3] 
[11/12/2021 9:10:5] 
[11/12/2021 9:10:8] 
[11/12/2021 9:10:13] 
[11/12/2021 9:10:15] 
[11/12/2021 9:10:20] 
[11/12/2021 9:10:22] 
[11/12/2021 9:10:24] 
[11/12/2021 9:10:26] 
[11/12/2021 9:10:31] 
[11/12/2021 9:10:33] 
[11/12/2021 9:10:35] 
[11/12/2021 9:10:37] 
[11/12/2021 9:10:39] 
[11/12/2021 9:10:42] 
[11/12/2021 9:10:51] 
[11/12/2021 9:10:53] 
[11/12/2021 9:10:55] 
[11/12/2021 9:10:58] 
[11/12/2021 9:11:7] 
[11/12/2021 9:11:9] 
[11/12/2021 9:11:12] 
[11/12/2021 9:11:14] 
[11/12/2021 9:11:16] 
[11/12/2021 9:11:18] 
[11/12/2021 9:11:20] 
[11/12/2021 9:11:28] 
[11/12/2021 9:11:30] 
[11/12/2021 9:11:33] 
[11/12/2021 9:11:35] 
[11/12/2021 9:11:37] 
[11/12/2021 9:11:43] 
[11/12/2021 9:11:46] 
[11/12/2021 9:11:48] 
[11/12/2021 9:11:50] 
[11/12/2021 9:11:52] 
[11/12/2021 9:11:56] 
[11/12/2021 9:11:58] 
[11/12/2021 9:12:2] 
[11/12/2021 9:12:5] 
[11/12/2021 9:12:7] 
[11/12/2021 9:12:9] 
[11/12/2021 9:12:11] 
[11/12/2021 9:12:18] 
[11/12/2021 9:12:20] 
[11/12/2021 9:12:23] 
[11/12/2021 9:12:25] 
[11/12/2021 9:12:27] 
[11/12/2021 9:12:30] 
[11/12/2021 9:12:32] 
[11/12/2021 9:12:34] 
[11/12/2021 9:12:37] 
[11/12/2021 9:12:46] 
[11/12/2021 9:12:48] 
[11/12/2021 9:12:50] 
[11/12/2021 9:12:52] 
[11/12/2021 9:12:54] 
[11/12/2021 9:12:56] 
[11/12/2021 9:12:58] 
[11/12/2021 9:13:20] 
[11/12/2021 9:13:22] 
[11/12/2021 9:13:25] 
[11/12/2021 9:13:27] 
[11/12/2021 9:13:29] 
[11/12/2021 9:13:31] 
[11/12/2021 9:13:34] 
[11/12/2021 9:13:36] 
[11/12/2021 9:13:38] 
[11/12/2021 9:13:40] 
[11/12/2021 9:13:42] 
[11/12/2021 9:13:51] 
[11/12/2021 9:13:53] 
[11/12/2021 9:13:55] 
[11/12/2021 9:13:57] 
[11/12/2021 9:14:0] 
[11/12/2021 9:14:2] 
[11/12/2021 9:14:4] 
[11/12/2021 9:14:11] 
[11/12/2021 9:14:13] 
[11/12/2021 9:14:15] 
[11/12/2021 9:14:18] 
[11/12/2021 9:14:22] 
[11/12/2021 9:14:24] 
[11/12/2021 9:14:26] 
[11/12/2021 9:14:28] 
[11/12/2021 9:14:30] 
[11/12/2021 9:14:33] 
[11/12/2021 9:14:35] 
[11/12/2021 9:14:37] 
[11/12/2021 9:14:39] 
[11/12/2021 9:14:41] 
[11/12/2021 9:14:43] 
[11/12/2021 9:14:46] 
[11/12/2021 9:14:48] 
[11/12/2021 9:14:50] 
[11/12/2021 9:15:6] 
[11/12/2021 9:15:9] 
[11/12/2021 9:15:15] 
[11/12/2021 9:15:17] 
[11/12/2021 9:15:20] 
[11/12/2021 9:15:23] 
[11/12/2021 9:15:25] 
[11/12/2021 9:15:27] 
[11/12/2021 9:15:29] 
[11/12/2021 9:15:31] 
[11/12/2021 9:15:33] 
[11/12/2021 9:15:40] 
[11/12/2021 9:15:43] 
[11/12/2021 9:15:45] 
[11/12/2021 9:15:49] 
[11/12/2021 9:15:51] 
[11/12/2021 9:15:53] 
[11/12/2021 9:15:55] 
[11/12/2021 9:16:1] 
[11/12/2021 9:16:3] 
[11/12/2021 9:16:6] 
[11/12/2021 9:16:8] 
[11/12/2021 9:16:10] 
[11/12/2021 9:16:12] 
[11/12/2021 9:16:14] 
[11/12/2021 9:16:26] 
[11/12/2021 9:16:28] 
[11/12/2021 9:16:30] 
[11/12/2021 9:16:33] 
[11/12/2021 9:16:35] 
[11/12/2021 9:16:37] 
[11/12/2021 9:16:39] 
[11/12/2021 9:16:41] 
[11/12/2021 9:16:43] 
[11/12/2021 9:16:46] 
[11/12/2021 9:16:48] 
[11/12/2021 9:16:50] 
[11/12/2021 9:16:52] 
[11/12/2021 9:16:57] 
[11/12/2021 9:16:59] 
[11/12/2021 9:17:1] 
[11/12/2021 9:17:3] 
[11/12/2021 9:17:6] 
[11/12/2021 9:17:13] 
[11/12/2021 9:17:16] 
[11/12/2021 9:17:18] 
[11/12/2021 9:17:22] 
[11/12/2021 9:17:24] 
[11/12/2021 9:17:26] 
[11/12/2021 9:17:29] 
[11/12/2021 9:17:31] 
[11/12/2021 9:17:33] 
[11/12/2021 9:17:35] 
[11/12/2021 9:17:43] 
[11/12/2021 9:17:45] 
[11/12/2021 9:17:47] 
[11/12/2021 9:17:49] 
[11/12/2021 9:17:52] 
[11/12/2021 9:17:54] 
[11/12/2021 9:17:56] 
[11/12/2021 9:17:58] 
[11/12/2021 9:18:0] 
[11/12/2021 9:18:3] 
[11/12/2021 9:18:15] 
[11/12/2021 9:18:19] 
[11/12/2021 9:18:22] 
[11/12/2021 9:18:24] 
[11/12/2021 9:18:26] 
[11/12/2021 9:18:40] 
[11/12/2021 9:18:42] 
[11/12/2021 9:18:44] 
[11/12/2021 9:18:47] 
[11/12/2021 9:18:49] 
[11/12/2021 9:18:51] 
[11/12/2021 9:18:54] 
[11/12/2021 9:18:56] 
[11/12/2021 9:18:58] 
[11/12/2021 9:19:0] 
[11/12/2021 9:19:2] 
[11/12/2021 9:19:8] 
[11/12/2021 9:19:10] 
[11/12/2021 9:19:16] 
[11/12/2021 9:19:19] 
[11/12/2021 9:19:21] 
[11/12/2021 9:19:23] 
[11/12/2021 9:19:25] 
[11/12/2021 9:19:32] 
[11/12/2021 9:19:34] 
[11/12/2021 9:19:36] 
[11/12/2021 9:19:39] 
[11/12/2021 9:19:41] 
[11/12/2021 9:19:43] 
[11/12/2021 9:19:45] 
[11/12/2021 9:19:53] 
[11/12/2021 9:19:55] 
[11/12/2021 9:19:57] 
[11/12/2021 9:19:59] 
[11/12/2021 9:20:1] 
[11/12/2021 9:20:10] 
[11/12/2021 9:20:12] 
